"date","value"
"2010-05-20","0"
"2010-05-21","9.1"
"2010-05-21","0.8"
"2010-05-22","0"
"2010-05-22","0"
"2010-05-23","0"
"2010-05-23","0"
"2010-05-24","0"
"2010-05-24","0"
"2010-05-25","0"
"2010-05-25","0"
"2010-05-26","2.1"
"2010-05-26","0"
"2010-05-27","0.6"
"2010-05-27","0"
"2010-05-28","0"
"2010-05-28","0"
"2010-05-29","0"
"2010-05-29","0"
"2010-05-30","0"
"2010-05-30","0"
"2010-05-31","0"
"2010-05-31","0"
"2010-06-01","0"
"2010-06-01","0"
"2010-06-02","0"
"2010-06-02","0"
"2010-06-03","0"
"2010-06-03","0"
"2010-06-04","0"
"2010-06-04","0"
"2010-06-05","0"
"2010-06-05","0"
"2010-06-06","0"
"2010-06-06","0"
"2010-06-07","0"
"2010-06-07","0"
"2010-06-08","0"
"2010-06-08","0"
"2010-06-09","0"
"2010-06-09","0"
"2010-06-10","0"
"2010-06-10","0"
"2010-06-11","0"
"2010-06-11","0"
"2010-06-12","0"
"2010-06-12","0"
"2010-06-13","0"
"2010-06-13","0"
"2010-06-14","0"
"2010-06-14","0"
"2010-06-15","0"
"2010-06-15","0"
"2010-06-16","0"
"2010-06-16","0"
"2010-06-17","0"
"2010-06-17","0"
"2010-06-18","0"
"2010-06-18","0"
"2010-06-19","0"
"2010-06-19","0"
"2010-06-20","0"
"2010-06-20","0"
"2010-06-21","0"
"2010-06-21","0"
"2010-06-22","0"
"2010-06-22","0"
"2010-06-23","0"
"2010-06-23","0"
"2010-06-24","0"
"2010-06-24","0"
"2010-06-25","0"
"2010-06-25","0"
"2010-06-26","0"
"2010-06-26","0"
"2010-06-27","0"
"2010-06-27","0"
"2010-06-28","0"
"2010-06-28","0"
"2010-06-29","0"
"2010-06-29","0"
"2010-06-30","0"
"2010-06-30","0"
"2010-07-01","0"
"2010-07-01","0"
"2010-07-02","0"
"2010-07-02","0"
"2010-07-03","0"
"2010-07-03","0"
"2010-07-04","0"
"2010-07-04","0"
"2010-07-05","0"
"2010-07-05","0"
"2010-07-06","0"
"2010-07-06","0"
"2010-07-07","0"
"2010-07-07","0"
"2010-07-08","0"
"2010-07-08","0"
"2010-07-09","0"
"2010-07-09","0"
"2010-07-10","0.7"
"2010-07-10","0"
"2010-07-11","0"
"2010-07-11","0"
"2010-07-12","0"
"2010-07-12","0"
"2010-07-13","0"
"2010-07-13","0"
"2010-07-14","0"
"2010-07-14","0"
"2010-07-15","0"
"2010-07-15","0"
"2010-07-16","0"
"2010-07-16","0"
"2010-07-17","0"
"2010-07-17","0"
"2010-07-18","0"
"2010-07-18","0"
"2010-07-19","0"
"2010-07-19","0"
"2010-07-20","0"
"2010-07-20","0"
"2010-07-21","0"
"2010-07-21","0"
"2010-07-22","0"
"2010-07-22","0"
"2010-07-23","0"
"2010-07-23","0"
"2010-07-24","0"
"2010-07-24","0"
"2010-07-25","0"
"2010-07-25","0"
"2010-07-26","0"
"2010-07-26","0"
"2010-07-27","0"
"2010-07-27","0"
"2010-07-28","0"
"2010-07-28","0"
"2010-07-29","0"
"2010-07-29","0"
"2010-07-30","0"
"2010-07-30","0"
"2010-07-31","0"
"2010-07-31","0"
"2010-09-01","1.4"
"2010-09-02","0.9"
"2010-09-02","0.9"
"2010-09-03","0.5"
"2010-09-06","0.7"
"2010-09-06","1.5"
"2010-09-07","6.5"
"2010-09-08","4.8"
"2010-09-26","0.3"
"2010-10-01","4.4"
"2010-10-02","3.4"
"2010-10-10","2.7"
"2010-10-13","9.2"
"2010-10-13","2.3"
"2010-10-14","0.6"
"2010-10-15","1.4"
"2010-10-16","1.3"
"2010-10-17","5.2"
"2010-10-18","4.9"
"2010-10-20","13.1"
"2010-10-20","7.2"
"2010-10-21","0.4"
"2010-10-21","4.3"
"2010-10-22","0.3"
"2010-10-27","11"
"2010-10-30","2.1"
